Acupoint_Code,Relation,Mesh_Term,Mesh_Id,NCT_freq,NCT_Ids
BL23,clinicaltrials,PAIN,D000010146,34,"NCT06342791, NCT06102291, NCT05704127, NCT02588274, NCT02631382, NCT01259180, NCT03350789, NCT04976790, NCT02770963, NCT05310214, NCT03489681, NCT01701804, NCT05223517, NCT03328819, NCT04238117, NCT03685864, NCT03801512, NCT06280846, NCT03213938, NCT02289170, NCT03571503, NCT04874090, NCT05040243, NCT02012205, NCT05075551, NCT00925951, NCT03641807, NCT03501771, NCT01791933, NCT06260631, NCT05319288, NCT02384928, NCT03802045, NCT05232487"
BL23,clinicaltrials,PATHOLOGIC PROCESSES,D000010335,8,"NCT02588274, NCT02403258, NCT05279963, NCT01701804, NCT03169504, NCT03213938, NCT05075551, NCT03641807"
BL23,clinicaltrials,"PATHOLOGICAL CONDITIONS, ANATOMICAL",D000020763,7,"NCT03784729, NCT01987622, NCT05273346, NCT02644746, NCT03571503, NCT06102798, NCT02384928"
BL23,clinicaltrials,PELVIC PAIN,D000017699,6,"NCT02588274, NCT01259180, NCT05223517, NCT03213938, NCT05075551, NCT03641807"
BL23,clinicaltrials,PERIPHERAL NERVOUS SYSTEM DISEASES,D000010523,8,"NCT03350789, NCT02770963, NCT03489681, NCT03801512, NCT03571503, NCT03501771, NCT05863793, NCT02384928"
BL23,clinicaltrials,PROSTATIC DISEASES,D000011469,5,"NCT02588274, NCT05069467, NCT03213938, NCT05075551, NCT03641807"
BL23,clinicaltrials,PROSTATITIS,D000011472,4,"NCT02588274, NCT03213938, NCT05075551, NCT03641807"
BL23,clinicaltrials,RESPIRATORY HYPERSENSITIVITY,D000012130,2,"NCT02580682, NCT02580942"
BL23,clinicaltrials,RESPIRATORY TRACT DISEASES,D000012140,6,"NCT02580682, NCT05930262, NCT03169504, NCT01408212, NCT02580942, NCT05631145"
BL23,clinicaltrials,RESPIRATORY TRACT INFECTIONS,D000012141,2,"NCT02580682, NCT05631145"
BL23,clinicaltrials,SCIATIC NEUROPATHY,D000020426,7,"NCT03350789, NCT02770963, NCT03489681, NCT03801512, NCT03571503, NCT03501771, NCT02384928"
BL23,clinicaltrials,SCIATICA,D000012585,7,"NCT03350789, NCT02770963, NCT03489681, NCT03801512, NCT03571503, NCT03501771, NCT02384928"
BL23,clinicaltrials,SLEEP WAKE DISORDERS,D000012893,2,"NCT06606418, NCT06463197"
BL23,clinicaltrials,SOMATOFORM DISORDERS,D000013001,2,"NCT03213938, NCT03641807"
BL23,clinicaltrials,SPINAL CORD DISEASES,D000013118,2,"NCT05558657, NCT03909958"
BL23,clinicaltrials,SPINAL CORD INJURIES,D000013119,2,"NCT05558657, NCT03909958"
BL23,clinicaltrials,SPINAL DISEASES,D000013122,8,"NCT03784729, NCT01987622, NCT05273346, NCT02644746, NCT03571503, NCT06102798, NCT01791933, NCT02384928"
BL23,clinicaltrials,SPINAL STENOSIS,D000013130,5,"NCT03784729, NCT01987622, NCT05273346, NCT02644746, NCT06102798"
BL23,clinicaltrials,STROKE,D000020521,3,"NCT05930262, NCT02975362, NCT02472613"
BL23,clinicaltrials,SYNDROME,D000013577,6,"NCT02403258, NCT05279963, NCT01701804, NCT03213938, NCT05075551, NCT03641807"
BL23,clinicaltrials,"TRAUMA, NERVOUS SYSTEM",D000020196,3,"NCT05558657, NCT03909958, NCT02868671"
BL23,clinicaltrials,URINARY BLADDER DISEASES,D000001745,2,"NCT05279963, NCT05798403"
BL23,clinicaltrials,URINARY RETENTION,D000016055,2,"NCT06354244, NCT03662906"
BL23,clinicaltrials,URINATION DISORDERS,D000014555,3,"NCT05399173, NCT06354244, NCT03662906"
BL23,clinicaltrials,UROGENITAL DISEASES,D000091642,12,"NCT05399173, NCT02588274, NCT01259180, NCT05069467, NCT06354244, NCT05279963, NCT04931355, NCT03213938, NCT03662906, NCT05798403, NCT05075551, NCT03641807"
BL23,clinicaltrials,UROLOGIC DISEASES,D000014570,5,"NCT05399173, NCT06354244, NCT05279963, NCT03662906, NCT05798403"
BL23,clinicaltrials,UROLOGICAL MANIFESTATIONS,D000020924,2,"NCT05399173, NCT05798403"
BL23,clinicaltrials,VASCULAR DISEASES,D000014652,4,"NCT03784729, NCT05930262, NCT02975362, NCT02472613"
BL23,clinicaltrials,WOUNDS AND INJURIES,D000014947,4,"NCT05558657, NCT03909958, NCT03359941, NCT02868671"
BL24,clinicaltrials,BACK PAIN,D000001416,9,"NCT01570127, NCT02631382, NCT01701804, NCT03685864, NCT06280846, NCT02289170, NCT02012205, NCT00925951, NCT06260631"
BL24,clinicaltrials,BONE DISEASES,D000001847,4,"NCT03386149, NCT03571503, NCT03236753, NCT01791933"
BL24,clinicaltrials,HERNIA,D000006547,3,"NCT03386149, NCT03571503, NCT03236753"
BL24,clinicaltrials,INTERVERTEBRAL DISC DISPLACEMENT,D000007405,3,"NCT03386149, NCT03571503, NCT03236753"
BL24,clinicaltrials,LOW BACK PAIN,D000017116,8,"NCT01570127, NCT02631382, NCT03685864, NCT06280846, NCT02289170, NCT02012205, NCT00925951, NCT06260631"
BL24,clinicaltrials,MONONEUROPATHIES,D000020422,2,"NCT03801512, NCT03571503"
BL24,clinicaltrials,MUSCULOSKELETAL DISEASES,D000009140,4,"NCT03386149, NCT03571503, NCT03236753, NCT01791933"
BL24,clinicaltrials,NERVOUS SYSTEM DISEASES,D000009422,3,"NCT05558657, NCT03801512, NCT03571503"
BL24,clinicaltrials,NEURALGIA,D000009437,2,"NCT03801512, NCT03571503"
BL24,clinicaltrials,NEUROLOGIC MANIFESTATIONS,D000009461,13,"NCT01570127, NCT02631382, NCT01701804, NCT03685864, NCT03801512, NCT06280846, NCT03121170, NCT02289170, NCT03571503, NCT02012205, NCT00925951, NCT01791933, NCT06260631"
BL24,clinicaltrials,NEUROMUSCULAR DISEASES,D000009468,2,"NCT03801512, NCT03571503"
BL24,clinicaltrials,PAIN,D000010146,13,"NCT01570127, NCT02631382, NCT01701804, NCT03685864, NCT03801512, NCT06280846, NCT03121170, NCT02289170, NCT03571503, NCT02012205, NCT00925951, NCT01791933, NCT06260631"
BL24,clinicaltrials,PATHOLOGIC PROCESSES,D000010335,2,"NCT01701804, NCT03121170"
BL24,clinicaltrials,"PATHOLOGICAL CONDITIONS, ANATOMICAL",D000020763,3,"NCT03386149, NCT03571503, NCT03236753"
BL24,clinicaltrials,PERIPHERAL NERVOUS SYSTEM DISEASES,D000010523,2,"NCT03801512, NCT03571503"
BL24,clinicaltrials,SCIATIC NEUROPATHY,D000020426,2,"NCT03801512, NCT03571503"
BL24,clinicaltrials,SCIATICA,D000012585,2,"NCT03801512, NCT03571503"
BL24,clinicaltrials,SPINAL DISEASES,D000013122,4,"NCT03386149, NCT03571503, NCT03236753, NCT01791933"
BL24,clinicaltrials,WOUNDS AND INJURIES,D000014947,2,"NCT05558657, NCT03359941"
BL25,clinicaltrials,BACK PAIN,D000001416,19,"NCT05704127, NCT01570127, NCT02631382, NCT05310214, NCT01701804, NCT04238117, NCT03685864, NCT06280846, NCT02289170, NCT05040243, NCT02876432, NCT02012205, NCT00925951, NCT04809909, NCT03501771, NCT06260631, NCT05319288, NCT03802045, NCT05232487"
BL25,clinicaltrials,BONE DISEASES,D000001847,9,"NCT02087462, NCT03784729, NCT02644746, NCT03386149, NCT03571503, NCT06102798, NCT03236753, NCT01791933, NCT02384928"
BL25,clinicaltrials,CENTRAL NERVOUS SYSTEM DISEASES,D000002493,2,"NCT05558657, NCT04874090"
BL25,clinicaltrials,COLONIC DISEASES,D000003108,2,"NCT05757037, NCT01350570"
BL25,clinicaltrials,"COLONIC DISEASES, FUNCTIONAL",D000003109,2,"NCT05757037, NCT01350570"
BL25,clinicaltrials,CONSTIPATION,D000003248,3,"NCT05558657, NCT01411501, NCT05757037"
BL25,clinicaltrials,"CONSTRICTION, PATHOLOGIC",D000003251,3,"NCT03784729, NCT02644746, NCT06102798"
BL25,clinicaltrials,DIGESTIVE SYSTEM DISEASES,D000004066,2,"NCT05757037, NCT01350570"
BL25,clinicaltrials,DISEASE,D000004194,2,"NCT01701804, NCT05757037"
BL25,clinicaltrials,GASTROINTESTINAL DISEASES,D000005767,2,"NCT05757037, NCT01350570"
BL25,clinicaltrials,HERNIA,D000006547,5,"NCT02087462, NCT03386149, NCT03571503, NCT03236753, NCT02384928"
BL25,clinicaltrials,INTERVERTEBRAL DISC DISPLACEMENT,D000007405,5,"NCT02087462, NCT03386149, NCT03571503, NCT03236753, NCT02384928"
BL25,clinicaltrials,INTESTINAL DISEASES,D000007410,2,"NCT05757037, NCT01350570"
BL25,clinicaltrials,IRRITABLE BOWEL SYNDROME,D000043183,2,"NCT05757037, NCT01350570"
BL25,clinicaltrials,LOW BACK PAIN,D000017116,18,"NCT05704127, NCT01570127, NCT02631382, NCT05310214, NCT04238117, NCT03685864, NCT06280846, NCT02289170, NCT05040243, NCT02876432, NCT02012205, NCT00925951, NCT04809909, NCT03501771, NCT06260631, NCT05319288, NCT03802045, NCT05232487"
BL25,clinicaltrials,MONONEUROPATHIES,D000020422,8,"NCT02087462, NCT03350789, NCT02770963, NCT03489681, NCT03801512, NCT03571503, NCT03501771, NCT02384928"
BL25,clinicaltrials,MUSCULOSKELETAL DISEASES,D000009140,9,"NCT02087462, NCT03784729, NCT02644746, NCT03386149, NCT03571503, NCT06102798, NCT03236753, NCT01791933, NCT02384928"
BL25,clinicaltrials,NECK PAIN,D000019547,2,"NCT04874090, NCT01791933"
BL25,clinicaltrials,NERVOUS SYSTEM DISEASES,D000009422,10,"NCT02087462, NCT05558657, NCT03350789, NCT02770963, NCT03489681, NCT03801512, NCT03571503, NCT04874090, NCT03501771, NCT02384928"
BL25,clinicaltrials,NEURALGIA,D000009437,8,"NCT02087462, NCT03350789, NCT02770963, NCT03489681, NCT03801512, NCT03571503, NCT03501771, NCT02384928"
BL25,clinicaltrials,NEUROLOGIC MANIFESTATIONS,D000009461,28,"NCT02087462, NCT05704127, NCT01570127, NCT02631382, NCT03350789, NCT02770963, NCT05310214, NCT03489681, NCT01701804, NCT04238117, NCT03685864, NCT03801512, NCT06280846, NCT02289170, NCT03571503, NCT04874090, NCT05040243, NCT02876432, NCT02012205, NCT00925951, NCT04809909, NCT03501771, NCT01791933, NCT06260631, NCT05319288, NCT02384928, NCT03802045, NCT05232487"
BL25,clinicaltrials,NEUROMUSCULAR DISEASES,D000009468,8,"NCT02087462, NCT03350789, NCT02770963, NCT03489681, NCT03801512, NCT03571503, NCT03501771, NCT02384928"
BL25,clinicaltrials,PAIN,D000010146,28,"NCT02087462, NCT05704127, NCT01570127, NCT02631382, NCT03350789, NCT02770963, NCT05310214, NCT03489681, NCT01701804, NCT04238117, NCT03685864, NCT03801512, NCT06280846, NCT02289170, NCT03571503, NCT04874090, NCT05040243, NCT02876432, NCT02012205, NCT00925951, NCT04809909, NCT03501771, NCT01791933, NCT06260631, NCT05319288, NCT02384928, NCT03802045, NCT05232487"
BL25,clinicaltrials,PATHOLOGIC PROCESSES,D000010335,2,"NCT01701804, NCT05757037"
BL25,clinicaltrials,"PATHOLOGICAL CONDITIONS, ANATOMICAL",D000020763,8,"NCT02087462, NCT03784729, NCT02644746, NCT03386149, NCT03571503, NCT06102798, NCT03236753, NCT02384928"
BL25,clinicaltrials,PERIPHERAL NERVOUS SYSTEM DISEASES,D000010523,8,"NCT02087462, NCT03350789, NCT02770963, NCT03489681, NCT03801512, NCT03571503, NCT03501771, NCT02384928"
BL25,clinicaltrials,SCIATIC NEUROPATHY,D000020426,8,"NCT02087462, NCT03350789, NCT02770963, NCT03489681, NCT03801512, NCT03571503, NCT03501771, NCT02384928"
BL25,clinicaltrials,SCIATICA,D000012585,8,"NCT02087462, NCT03350789, NCT02770963, NCT03489681, NCT03801512, NCT03571503, NCT03501771, NCT02384928"
BL25,clinicaltrials,"SIGNS AND SYMPTOMS, DIGESTIVE",D000012817,4,"NCT05558657, NCT01411501, NCT05757037, NCT01350570"
BL25,clinicaltrials,SPINAL DISEASES,D000013122,9,"NCT02087462, NCT03784729, NCT02644746, NCT03386149, NCT03571503, NCT06102798, NCT03236753, NCT01791933, NCT02384928"
BL25,clinicaltrials,SPINAL STENOSIS,D000013130,3,"NCT03784729, NCT02644746, NCT06102798"
BL25,clinicaltrials,SYNDROME,D000013577,2,"NCT01701804, NCT05757037"
BL25,clinicaltrials,WOUNDS AND INJURIES,D000014947,2,"NCT05558657, NCT03359941"
BL26,clinicaltrials,BACK PAIN,D000001416,5,"NCT06342791, NCT06102291, NCT04238117, NCT02289170, NCT05232487"
BL26,clinicaltrials,BONE DISEASES,D000001847,3,"NCT03386149, NCT03571503, NCT03236753"
BL26,clinicaltrials,HERNIA,D000006547,3,"NCT03386149, NCT03571503, NCT03236753"
BL26,clinicaltrials,INTERVERTEBRAL DISC DISPLACEMENT,D000007405,3,"NCT03386149, NCT03571503, NCT03236753"
BL26,clinicaltrials,LOW BACK PAIN,D000017116,5,"NCT06342791, NCT06102291, NCT04238117, NCT02289170, NCT05232487"
BL26,clinicaltrials,MONONEUROPATHIES,D000020422,2,"NCT03801512, NCT03571503"
BL26,clinicaltrials,MUSCULOSKELETAL DISEASES,D000009140,3,"NCT03386149, NCT03571503, NCT03236753"
BL26,clinicaltrials,NERVOUS SYSTEM DISEASES,D000009422,2,"NCT03801512, NCT03571503"
BL26,clinicaltrials,NEURALGIA,D000009437,2,"NCT03801512, NCT03571503"
BL26,clinicaltrials,NEUROLOGIC MANIFESTATIONS,D000009461,7,"NCT06342791, NCT06102291, NCT04238117, NCT03801512, NCT02289170, NCT03571503, NCT05232487"
BL26,clinicaltrials,NEUROMUSCULAR DISEASES,D000009468,2,"NCT03801512, NCT03571503"
BL26,clinicaltrials,PAIN,D000010146,7,"NCT06342791, NCT06102291, NCT04238117, NCT03801512, NCT02289170, NCT03571503, NCT05232487"
BL26,clinicaltrials,"PATHOLOGICAL CONDITIONS, ANATOMICAL",D000020763,3,"NCT03386149, NCT03571503, NCT03236753"
BL26,clinicaltrials,PERIPHERAL NERVOUS SYSTEM DISEASES,D000010523,2,"NCT03801512, NCT03571503"
BL26,clinicaltrials,SCIATIC NEUROPATHY,D000020426,2,"NCT03801512, NCT03571503"
BL26,clinicaltrials,SCIATICA,D000012585,2,"NCT03801512, NCT03571503"
BL26,clinicaltrials,SPINAL DISEASES,D000013122,3,"NCT03386149, NCT03571503, NCT03236753"
BL28,clinicaltrials,BONE DISEASES,D000001847,2,"NCT03386149, NCT03236753"
BL28,clinicaltrials,FEMALE UROGENITAL DISEASES,D000052776,2,"NCT05399173, NCT02568774"
BL28,clinicaltrials,FEMALE UROGENITAL DISEASES AND PREGNANCY COMPLICATIONS,D000005261,2,"NCT05399173, NCT02568774"
BL28,clinicaltrials,HERNIA,D000006547,2,"NCT03386149, NCT03236753"
BL28,clinicaltrials,INTERVERTEBRAL DISC DISPLACEMENT,D000007405,2,"NCT03386149, NCT03236753"
BL28,clinicaltrials,LOWER URINARY TRACT SYMPTOMS,D000059411,2,"NCT05399173, NCT02568774"
BL28,clinicaltrials,MALE UROGENITAL DISEASES,D000052801,2,"NCT05399173, NCT02568774"
BL28,clinicaltrials,MUSCULOSKELETAL DISEASES,D000009140,2,"NCT03386149, NCT03236753"
BL28,clinicaltrials,"PATHOLOGICAL CONDITIONS, ANATOMICAL",D000020763,2,"NCT03386149, NCT03236753"
BL28,clinicaltrials,SPINAL DISEASES,D000013122,2,"NCT03386149, NCT03236753"
BL28,clinicaltrials,UROGENITAL DISEASES,D000091642,2,"NCT05399173, NCT02568774"
BL28,clinicaltrials,UROLOGIC DISEASES,D000014570,2,"NCT05399173, NCT02568774"
BL28,clinicaltrials,UROLOGICAL MANIFESTATIONS,D000020924,2,"NCT05399173, NCT02568774"
BL31,clinicaltrials,FEMALE UROGENITAL DISEASES,D000052776,2,"NCT01259180, NCT02472288"
BL31,clinicaltrials,FEMALE UROGENITAL DISEASES AND PREGNANCY COMPLICATIONS,D000005261,2,"NCT01259180, NCT02472288"
BL31,clinicaltrials,GENITAL DISEASES,D000091662,2,"NCT01259180, NCT03981120"
BL31,clinicaltrials,NEUROLOGIC MANIFESTATIONS,D000009461,2,"NCT01259180, NCT03571503"
BL31,clinicaltrials,PAIN,D000010146,2,"NCT01259180, NCT03571503"
BL31,clinicaltrials,UROGENITAL DISEASES,D000091642,3,"NCT01259180, NCT02472288, NCT03981120"
BL32,clinicaltrials,ADENOMYOSIS,D000062788,2,"NCT06364592, NCT01259180"
BL32,clinicaltrials,BACK PAIN,D000001416,2,"NCT05319288, NCT05232487"
BL32,clinicaltrials,DISEASE,D000004194,3,"NCT05279963, NCT04509817, NCT03213938"
BL32,clinicaltrials,DYSMENORRHEA,D000004412,2,"NCT06364592, NCT03977519"
BL32,clinicaltrials,FEMALE UROGENITAL DISEASES,D000052776,11,"NCT05399173, NCT02568774, NCT06364592, NCT01259180, NCT06354244, NCT05279963, NCT04509817, NCT04931355, NCT03662906, NCT05798403, NCT02472288"
BL32,clinicaltrials,FEMALE UROGENITAL DISEASES AND PREGNANCY COMPLICATIONS,D000005261,11,"NCT05399173, NCT02568774, NCT06364592, NCT01259180, NCT06354244, NCT05279963, NCT04509817, NCT04931355, NCT03662906, NCT05798403, NCT02472288"
BL32,clinicaltrials,GENITAL DISEASES,D000091662,8,"NCT06364592, NCT05585450, NCT01259180, NCT04509817, NCT04931355, NCT03213938, NCT01218243, NCT03981120"
BL32,clinicaltrials,"GENITAL DISEASES, FEMALE",D000005831,4,"NCT06364592, NCT01259180, NCT04509817, NCT04931355"
BL32,clinicaltrials,"GENITAL DISEASES, MALE",D000005832,3,"NCT05585450, NCT03213938, NCT01218243"
BL32,clinicaltrials,HYPERPLASIA,D000006965,2,"NCT05585450, NCT01218243"
BL32,clinicaltrials,INFERTILITY,D000007246,2,"NCT04931355, NCT03981120"
BL32,clinicaltrials,LOW BACK PAIN,D000017116,2,"NCT05319288, NCT05232487"
BL32,clinicaltrials,LOWER URINARY TRACT SYMPTOMS,D000059411,4,"NCT05399173, NCT02568774, NCT05585450, NCT05798403"
BL32,clinicaltrials,MALE UROGENITAL DISEASES,D000052801,10,"NCT05399173, NCT02568774, NCT05585450, NCT06354244, NCT05279963, NCT03213938, NCT03662906, NCT05798403, NCT01218243, NCT02472288"
BL32,clinicaltrials,MENSTRUATION DISTURBANCES,D000008599,3,"NCT06364592, NCT03977519, NCT04509817"
BL32,clinicaltrials,MENTAL DISORDERS,D000001523,2,"NCT05399173, NCT03213938"
BL32,clinicaltrials,NEUROLOGIC MANIFESTATIONS,D000009461,8,"NCT06364592, NCT01259180, NCT03977519, NCT05223517, NCT03213938, NCT03571503, NCT05319288, NCT05232487"
BL32,clinicaltrials,PAIN,D000010146,8,"NCT06364592, NCT01259180, NCT03977519, NCT05223517, NCT03213938, NCT03571503, NCT05319288, NCT05232487"
BL32,clinicaltrials,PATHOLOGIC PROCESSES,D000010335,8,"NCT06364592, NCT05585450, NCT05279963, NCT03977519, NCT04509817, NCT03213938, NCT01218243, NCT03981120"
BL32,clinicaltrials,PELVIC PAIN,D000017699,5,"NCT06364592, NCT01259180, NCT03977519, NCT05223517, NCT03213938"
BL32,clinicaltrials,PROSTATIC DISEASES,D000011469,3,"NCT05585450, NCT03213938, NCT01218243"
BL32,clinicaltrials,PROSTATIC HYPERPLASIA,D000011470,2,"NCT05585450, NCT01218243"
BL32,clinicaltrials,SYNDROME,D000013577,3,"NCT05279963, NCT04509817, NCT03213938"
BL32,clinicaltrials,URINARY BLADDER DISEASES,D000001745,3,"NCT02568774, NCT05279963, NCT05798403"
BL32,clinicaltrials,"URINARY BLADDER, OVERACTIVE",D000053201,2,"NCT02568774, NCT05798403"
BL32,clinicaltrials,URINARY RETENTION,D000016055,3,"NCT06354244, NCT03662906, NCT02472288"
BL32,clinicaltrials,URINATION DISORDERS,D000014555,4,"NCT05399173, NCT06354244, NCT03662906, NCT02472288"
BL32,clinicaltrials,UROGENITAL DISEASES,D000091642,15,"NCT05399173, NCT02568774, NCT06364592, NCT05585450, NCT01259180, NCT06354244, NCT05279963, NCT04509817, NCT04931355, NCT03213938, NCT03662906, NCT05798403, NCT01218243, NCT02472288, NCT03981120"
BL32,clinicaltrials,UROLOGIC DISEASES,D000014570,7,"NCT05399173, NCT02568774, NCT06354244, NCT05279963, NCT03662906, NCT05798403, NCT02472288"
BL32,clinicaltrials,UROLOGICAL MANIFESTATIONS,D000020924,4,"NCT05399173, NCT02568774, NCT05585450, NCT05798403"
BL32,clinicaltrials,UTERINE DISEASES,D000014591,2,"NCT06364592, NCT01259180"
BL33,clinicaltrials,BEHAVIORAL SYMPTOMS,D000001526,12,"NCT02445573, NCT05053373, NCT05505526, NCT05635669, NCT01784172, NCT05773716, NCT03450902, NCT02047032, NCT04299932, NCT01940432, NCT03787654, NCT04531683"
BL33,clinicaltrials,CHRONIC DISEASE,D000002908,3,"NCT02588274, NCT03213938, NCT03641807"
BL33,clinicaltrials,CYSTITIS,D000003556,2,"NCT05279963, NCT06232200"
BL33,clinicaltrials,"CYSTITIS, INTERSTITIAL",D000018856,2,"NCT05279963, NCT06232200"
BL33,clinicaltrials,DISEASE,D000004194,3,"NCT05279963, NCT03213938, NCT03641807"
BL33,clinicaltrials,DISEASE ATTRIBUTES,D000020969,3,"NCT02588274, NCT03213938, NCT03641807"
BL33,clinicaltrials,ELIMINATION DISORDERS,D000019960,12,"NCT02445573, NCT05053373, NCT05505526, NCT05635669, NCT01784172, NCT05773716, NCT03450902, NCT02047032, NCT04299932, NCT01940432, NCT03787654, NCT04531683"
BL33,clinicaltrials,ENURESIS,D000004775,12,"NCT02445573, NCT05053373, NCT05505526, NCT05635669, NCT01784172, NCT05773716, NCT03450902, NCT02047032, NCT04299932, NCT01940432, NCT03787654, NCT04531683"
BL33,clinicaltrials,FEMALE UROGENITAL DISEASES,D000052776,20,"NCT02445573, NCT05053373, NCT02568774, NCT05505526, NCT05635669, NCT01784172, NCT06354244, NCT05279963, NCT05773716, NCT03662906, NCT06232200, NCT03450902, NCT02452879, NCT02047032, NCT04299932, NCT01940432, NCT02472288, NCT05158361, NCT03787654, NCT04531683"
BL33,clinicaltrials,FEMALE UROGENITAL DISEASES AND PREGNANCY COMPLICATIONS,D000005261,20,"NCT02445573, NCT05053373, NCT02568774, NCT05505526, NCT05635669, NCT01784172, NCT06354244, NCT05279963, NCT05773716, NCT03662906, NCT06232200, NCT03450902, NCT02452879, NCT02047032, NCT04299932, NCT01940432, NCT02472288, NCT05158361, NCT03787654, NCT04531683"
BL33,clinicaltrials,GENITAL DISEASES,D000091662,8,"NCT02588274, NCT05585450, NCT05069467, NCT03213938, NCT01218243, NCT04976751, NCT03641807, NCT03981120"
BL33,clinicaltrials,"GENITAL DISEASES, MALE",D000005832,7,"NCT02588274, NCT05585450, NCT05069467, NCT03213938, NCT01218243, NCT04976751, NCT03641807"
BL33,clinicaltrials,HYPERPLASIA,D000006965,2,"NCT05585450, NCT01218243"
BL33,clinicaltrials,LOWER URINARY TRACT SYMPTOMS,D000059411,16,"NCT02445573, NCT05053373, NCT02568774, NCT05505526, NCT05585450, NCT05635669, NCT01784172, NCT05773716, NCT03450902, NCT02452879, NCT02047032, NCT04299932, NCT01940432, NCT05158361, NCT03787654, NCT04531683"
BL33,clinicaltrials,MALE UROGENITAL DISEASES,D000052801,27,"NCT02445573, NCT05053373, NCT02588274, NCT02568774, NCT05505526, NCT05585450, NCT05069467, NCT05635669, NCT01784172, NCT06354244, NCT05279963, NCT05773716, NCT03213938, NCT03662906, NCT06232200, NCT03450902, NCT02452879, NCT01218243, NCT02047032, NCT04299932, NCT01940432, NCT04976751, NCT03641807, NCT02472288, NCT05158361, NCT03787654, NCT04531683"
BL33,clinicaltrials,MENTAL DISORDERS,D000001523,14,"NCT02445573, NCT05053373, NCT05505526, NCT05635669, NCT01784172, NCT05773716, NCT03213938, NCT03450902, NCT02047032, NCT04299932, NCT01940432, NCT03641807, NCT03787654, NCT04531683"
BL33,clinicaltrials,NEUROLOGIC MANIFESTATIONS,D000009461,4,"NCT02588274, NCT03213938, NCT04976751, NCT03641807"
BL33,clinicaltrials,PAIN,D000010146,4,"NCT02588274, NCT03213938, NCT04976751, NCT03641807"
BL33,clinicaltrials,PATHOLOGIC PROCESSES,D000010335,8,"NCT02588274, NCT05585450, NCT05279963, NCT02229604, NCT03213938, NCT01218243, NCT03641807, NCT03981120"
BL33,clinicaltrials,PELVIC PAIN,D000017699,4,"NCT02588274, NCT03213938, NCT04976751, NCT03641807"
BL33,clinicaltrials,PROSTATIC DISEASES,D000011469,7,"NCT02588274, NCT05585450, NCT05069467, NCT03213938, NCT01218243, NCT04976751, NCT03641807"
BL33,clinicaltrials,PROSTATIC HYPERPLASIA,D000011470,2,"NCT05585450, NCT01218243"
BL33,clinicaltrials,PROSTATITIS,D000011472,4,"NCT02588274, NCT03213938, NCT04976751, NCT03641807"
BL33,clinicaltrials,SOMATOFORM DISORDERS,D000013001,2,"NCT03213938, NCT03641807"
BL33,clinicaltrials,SYNDROME,D000013577,3,"NCT05279963, NCT03213938, NCT03641807"
BL33,clinicaltrials,URINARY BLADDER DISEASES,D000001745,5,"NCT02568774, NCT05279963, NCT06232200, NCT02452879, NCT05158361"
BL33,clinicaltrials,"URINARY BLADDER, OVERACTIVE",D000053201,3,"NCT02568774, NCT02452879, NCT05158361"
BL33,clinicaltrials,URINARY INCONTINENCE,D000014549,12,"NCT02445573, NCT05053373, NCT05505526, NCT05635669, NCT01784172, NCT05773716, NCT03450902, NCT02047032, NCT04299932, NCT01940432, NCT03787654, NCT04531683"
BL33,clinicaltrials,"URINARY INCONTINENCE, STRESS",D000014550,6,"NCT02445573, NCT05053373, NCT05635669, NCT01784172, NCT05773716, NCT01940432"
